epoch,lr,model_id,pair,saved_at,test_char_acc,test_edit_distance,test_loss,test_mse,test_psnr,test_seq_acc,test_ssim,train_loss,train_mse,train_psnr,train_ssim,training_mode,val_char_acc,val_edit_distance,val_loss,val_mse,val_psnr,val_seq_acc,val_ssim
185,1e-06,M1,corrupted_to_normal,2026-05-21 06:43:45,,,0.018546536934375763,0.005545730293293794,22.94788057047526,,0.8699919356664022,0.01793103170139449,0.005352549411675759,23.083981514195035,0.8742181816509792,supervised,,,0.018554991641640664,0.005551997778067986,22.94266518351237,,0.8699700636545817
186,1e-06,M1,corrupted_to_normal,2026-05-21 06:56:04,,,0.018559672806660335,0.005551720389227072,22.938559623209635,,0.8699204774538676,0.017934011263506754,0.005353419735176223,23.083849721418108,0.8741970998082842,supervised,,,0.018570987432201702,0.005558948150277138,22.932493959554037,,0.8698796089172364
187,1e-06,M1,corrupted_to_normal,2026-05-21 07:08:22,,,0.018543455548087756,0.005541433614989121,22.950830327351888,,0.8699797824223836,0.01793094003711428,0.0053524399708424295,23.08446274937221,0.8742179847717285,supervised,,,0.018552060282230377,0.005547678523510694,22.945285795084637,,0.8699561845461528
188,1e-06,M1,corrupted_to_normal,2026-05-21 07:20:51,,,0.01854319473604361,0.005543223313738903,22.949354140218098,,0.870000288327535,0.01793670515545777,0.005353891823334353,23.083018210274833,0.8741749211992537,supervised,,,0.01855307712952296,0.005550119061519703,22.94321198832194,,0.8699704214096069
189,1e-06,M1,corrupted_to_normal,2026-05-21 07:33:30,,,0.018554455426335336,0.005547157203406095,22.945717151896158,,0.8699270201365153,0.017935633298328944,0.005353890355676413,23.083453084891183,0.8741855444771903,supervised,,,0.018563576395312944,0.005553630951295296,22.93964518636068,,0.869900547949473
190,1e-06,M1,corrupted_to_normal,2026-05-21 07:46:03,,,0.018565685904026033,0.005553686509033044,22.936945322672525,,0.8698800081888834,0.017933400169866425,0.005353579593556268,23.083779585920063,0.8742047938210623,supervised,,,0.01857761468688647,0.005561191681524118,22.930524675496418,,0.8698357718149821
191,1e-06,M1,corrupted_to_normal,2026-05-21 07:58:33,,,0.01854653315345446,0.005546487861871719,22.94734584757487,,0.8699995487848917,0.017933418884447643,0.005353301409951278,23.083979404558455,0.8742018671035766,supervised,,,0.018555076734224955,0.005552793943136931,22.941658848063152,,0.8699771741867065
192,1e-06,M1,corrupted_to_normal,2026-05-21 08:10:58,,,0.01854181767801444,0.005542498481770356,22.950956793212892,,0.8700068095525105,0.017931539506571635,0.0053525396161845755,23.084151435198102,0.8742130036762783,supervised,,,0.018553430927793185,0.005549598344415426,22.944888659667967,,0.86996167567571
193,1e-06,M1,corrupted_to_normal,2026-05-21 08:23:21,,,0.018548242913683257,0.005550742553174496,22.94887990315755,,0.8700249984105428,0.017931898727161544,0.0053529992518680436,23.08404259992327,0.8742140199388776,supervised,,,0.01855953294535478,0.005557483555873235,22.942955680338542,,0.8699795079867045
194,1e-06,M1,corrupted_to_normal,2026-05-21 08:35:43,,,0.018554875153303146,0.005544599895924329,22.952268025716148,,0.869897248840332,0.017934744644590786,0.00535383651469435,23.083529248046876,0.8741939846447536,supervised,,,0.018566314194599788,0.005551572654893001,22.94647197774251,,0.8698525863965353
195,1e-06,M1,corrupted_to_normal,2026-05-21 08:48:05,,,0.018563590222597123,0.00555033673842748,22.935762635294598,,0.8698674667994182,0.017931292782936776,0.00535282022186688,23.08407588936942,0.8742183010101319,supervised,,,0.018574374386668206,0.0055574689780672395,22.929478342692057,,0.869830946858724
196,1e-06,M1,corrupted_to_normal,2026-05-21 09:00:36,,,0.018547304741541544,0.005541925776998202,22.94713424682617,,0.8699462116877238,0.017934289744922092,0.00535400026217103,23.083619212123327,0.874200172996521,supervised,,,0.018557798045873642,0.005548665866504113,22.941314829508464,,0.8699086806297303
197,1e-06,M1,corrupted_to_normal,2026-05-21 09:13:14,,,0.018547172755002974,0.00555241331855456,22.942184713745117,,0.8700524069468181,0.01793280228972435,0.005352842724110399,23.083693680245535,0.8742034487588065,supervised,,,0.0185568204532067,0.005558890536675851,22.936375919596355,,0.8700207028071085
198,1e-06,M1,corrupted_to_normal,2026-05-21 09:25:59,,,0.018552483291427294,0.005544845693310102,22.951465220133464,,0.8699236255963644,0.017934013723475594,0.0053539195529052185,23.08341753627232,0.8742021269389562,supervised,,,0.018562498384714125,0.005551469295471906,22.945816147867838,,0.8698897110303243
199,1e-06,M1,corrupted_to_normal,2026-05-21 09:38:44,,,0.01855965037246545,0.005553187232464552,22.942347300211587,,0.8699353702545166,0.017933966434001924,0.005353263392299414,23.08372704031808,0.8741959606988089,supervised,,,0.018568836563825606,0.005559358349939187,22.936868705240887,,0.8699052196820577
200,1e-06,M1,corrupted_to_normal,2026-05-21 09:51:32,,,0.01854800433119138,0.0055404311140378314,22.949833095296224,,0.8699242698669434,0.017931488399846214,0.005352542672838484,23.084254863630022,0.8742135922840664,supervised,,,0.018558020840088528,0.005546999801198642,22.944123340861,,0.8698897914886474
